tanggal,kode_sku,nama_produk,kategori,subkategori,wilayah,channel,actual_unit,target_unit,actual_revenue,target_revenue,cogs,profit,stok_awal,stok_akhir,achievement_pct,gap_unit,profit_margin_pct,days_of_stock
2024-02-01,SKU007,Minuman Teh Botol 350ml,Food & Beverage,RTD Beverage,Sumatera Selatan,Traditional Trade,386,345,1930000,1725000,1216277,713723,787,684,111.9,41,37.0,53
2024-02-01,SKU007,Minuman Teh Botol 350ml,Food & Beverage,RTD Beverage,Sumatera Selatan,Mini Market,543,594,2715000,2970000,1761064,953936,871,520,91.4,-51,35.1,29
2024-02-01,SKU007,Minuman Teh Botol 350ml,Food & Beverage,RTD Beverage,Sumatera Selatan,Online,195,239,975000,1195000,574078,400922,872,870,81.6,-44,41.1,134
2024-02-01,SKU007,Minuman Teh Botol 350ml,Food & Beverage,RTD Beverage,Kalimantan,Modern Trade,491,453,2455000,2265000,1432491,1022509,614,438,108.4,38,41.7,27
2024-02-01,SKU007,Minuman Teh Botol 350ml,Food & Beverage,RTD Beverage,Kalimantan,Traditional Trade,272,310,1360000,1550000,842607,517393,420,488,87.7,-38,38.0,54
2024-02-01,SKU007,Minuman Teh Botol 350ml,Food & Beverage,RTD Beverage,Kalimantan,Mini Market,216,195,1080000,975000,746977,333023,372,497,110.8,21,30.8,69
2024-02-01,SKU007,Minuman Teh Botol 350ml,Food & Beverage,RTD Beverage,Kalimantan,Online,167,188,835000,940000,507054,327946,605,749,88.8,-21,39.3,135
2024-02-01,SKU007,Minuman Teh Botol 350ml,Food & Beverage,RTD Beverage,Sulawesi,Modern Trade,253,209,1265000,1045000,884048,380952,650,706,121.1,44,30.1,84
2024-02-01,SKU007,Minuman Teh Botol 350ml,Food & Beverage,RTD Beverage,Sulawesi,Traditional Trade,505,485,2525000,2425000,1442996,1082004,484,120,104.1,20,42.9,7
2024-02-01,SKU007,Minuman Teh Botol 350ml,Food & Beverage,RTD Beverage,Sulawesi,Mini Market,461,577,2305000,2885000,1376113,928887,359,0,79.9,-116,40.3,0
2024-02-01,SKU007,Minuman Teh Botol 350ml,Food & Beverage,RTD Beverage,Sulawesi,Online,246,306,1230000,1530000,707608,522392,462,566,80.4,-60,42.5,69
2024-02-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Jabodetabek,Modern Trade,430,547,13760000,17504000,8454302,5305698,739,653,78.6,-117,38.6,46
2024-02-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Jabodetabek,Traditional Trade,521,731,16672000,23392000,10996832,5675168,314,57,71.3,-210,34.0,3
2024-02-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Jabodetabek,Mini Market,979,1258,31328000,40256000,20175327,11152673,554,0,77.8,-279,35.6,0
2024-02-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Jabodetabek,Online,455,487,14560000,15584000,9107287,5452713,613,343,93.4,-32,37.4,23
2024-02-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Jawa Barat,Modern Trade,475,413,15200000,13216000,9023087,6176913,832,725,115.0,62,40.6,46
2024-02-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Jawa Barat,Traditional Trade,521,586,16672000,18752000,9504181,7167819,801,563,88.9,-65,43.0,32
2024-02-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Jawa Barat,Mini Market,430,585,13760000,18720000,9243985,4516015,319,105,73.5,-155,32.8,7
2024-02-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Jawa Barat,Online,367,322,11744000,10304000,7752349,3991651,903,894,114.0,45,34.0,73
2024-02-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Jawa Tengah,Modern Trade,423,570,13536000,18240000,9053135,4482865,684,491,74.2,-147,33.1,35
2024-02-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Jawa Tengah,Traditional Trade,713,718,22816000,22976000,12712940,10103060,410,0,99.3,-5,44.3,0
2024-02-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Jawa Tengah,Mini Market,327,308,10464000,9856000,6352046,4111954,860,762,106.2,19,39.3,70
2024-02-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Jawa Tengah,Online,527,475,16864000,15200000,11009848,5854152,309,36,110.9,52,34.7,2
2024-02-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Jawa Timur,Modern Trade,1048,1050,33536000,33600000,19802893,13733107,920,42,99.8,-2,41.0,1
2024-02-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Jawa Timur,Traditional Trade,724,603,23168000,19296000,15240256,7927744,420,0,120.1,121,34.2,0
2024-02-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Jawa Timur,Mini Market,476,437,15232000,13984000,9769047,5462953,569,460,108.9,39,35.9,29
2024-02-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Jawa Timur,Online,290,322,9280000,10304000,5327240,3952760,861,925,90.1,-32,42.6,96
2024-02-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Sumatera Utara,Modern Trade,504,482,16128000,15424000,9437715,6690285,313,0,104.6,22,41.5,0
2024-02-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Sumatera Utara,Traditional Trade,263,244,8416000,7808000,4817080,3598920,392,490,107.8,19,42.8,56
2024-02-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Sumatera Utara,Mini Market,294,257,9408000,8224000,5535515,3872485,536,575,114.4,37,41.2,59
2024-02-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Sumatera Utara,Online,248,270,7936000,8640000,5332808,2603192,340,340,91.9,-22,32.8,41
2024-02-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Sumatera Selatan,Modern Trade,640,563,20480000,18016000,13532795,6947205,397,0,113.7,77,33.9,0
2024-02-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Sumatera Selatan,Traditional Trade,154,142,4928000,4544000,2836443,2091557,666,836,108.5,12,42.4,163
2024-02-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Sumatera Selatan,Mini Market,473,385,15136000,12320000,10175095,4960905,487,172,122.9,88,32.8,11
2024-02-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Sumatera Selatan,Online,283,311,9056000,9952000,6116026,2939974,789,821,91.0,-28,32.5,87
2024-02-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Kalimantan,Modern Trade,250,338,8000000,10816000,4470376,3529624,463,366,74.0,-88,44.1,44
2024-02-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Kalimantan,Traditional Trade,407,353,13024000,11296000,8274688,4749312,748,533,115.3,54,36.5,39
2024-02-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Kalimantan,Mini Market,482,453,15424000,14496000,10478855,4945145,433,298,106.4,29,32.1,19
2024-02-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Kalimantan,Online,236,303,7552000,9696000,4205677,3346323,567,591,77.9,-67,44.3,75
2024-02-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Sulawesi,Modern Trade,196,193,6272000,6176000,4171691,2100309,890,1083,101.6,3,33.5,166
2024-02-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Sulawesi,Traditional Trade,287,251,9184000,8032000,5517243,3666757,835,696,114.3,36,39.9,73
2024-02-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Sulawesi,Mini Market,500,462,16000000,14784000,9629799,6370201,992,789,108.2,38,39.8,47
2024-02-01,SKU008,Deterjen Bubuk 800g,Home Care,Laundry,Sulawesi,Online,172,156,5504000,4992000,3842721,1661279,355,288,110.3,16,30.2,50
2024-02-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Jabodetabek,Modern Trade,657,683,9855000,10245000,6153218,3701782,469,0,96.2,-26,37.6,0
2024-02-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Jabodetabek,Traditional Trade,748,835,11220000,12525000,6639138,4580862,819,285,89.6,-87,40.8,11
2024-02-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Jabodetabek,Mini Market,1275,1226,19125000,18390000,11192906,7932094,770,0,104.0,49,41.5,0
2024-02-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Jabodetabek,Online,696,802,10440000,12030000,6442109,3997891,421,79,86.8,-106,38.3,3
2024-02-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Jawa Barat,Modern Trade,269,346,4035000,5190000,2556454,1478546,300,177,77.7,-77,36.6,20
2024-02-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Jawa Barat,Traditional Trade,604,537,9060000,8055000,5872596,3187404,767,437,112.5,67,35.2,22
2024-02-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Jawa Barat,Mini Market,877,840,13155000,12600000,8901299,4253701,639,148,104.4,37,32.3,5
2024-02-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Jawa Barat,Online,583,538,8745000,8070000,5403359,3341641,399,29,108.4,45,38.2,1
2024-02-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Jawa Tengah,Modern Trade,260,315,3900000,4725000,2709194,1190806,598,718,82.5,-55,30.5,83
2024-02-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Jawa Tengah,Traditional Trade,618,641,9270000,9615000,6345608,2924392,804,357,96.4,-23,31.5,17
2024-02-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Jawa Tengah,Mini Market,596,796,8940000,11940000,5168496,3771504,702,316,74.9,-200,42.2,16
2024-02-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Jawa Tengah,Online,543,462,8145000,6930000,4892620,3252380,724,304,117.5,81,39.9,17
2024-02-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Jawa Timur,Modern Trade,570,522,8550000,7830000,5546971,3003029,816,414,109.2,48,35.1,22
2024-02-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Jawa Timur,Traditional Trade,528,771,7920000,11565000,5013233,2906767,743,614,68.5,-243,36.7,35
2024-02-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Jawa Timur,Mini Market,1110,1013,16650000,15195000,11430678,5219322,892,0,109.6,97,31.3,0
2024-02-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Jawa Timur,Online,204,275,3060000,4125000,1961228,1098772,629,783,74.2,-71,35.9,115
2024-02-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Sumatera Utara,Modern Trade,637,711,9555000,10665000,6247798,3307202,554,157,89.6,-74,34.6,7
2024-02-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Sumatera Utara,Traditional Trade,538,500,8070000,7500000,4986670,3083330,436,68,107.6,38,38.2,4
2024-02-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Sumatera Utara,Mini Market,627,673,9405000,10095000,5895470,3509530,860,493,93.2,-46,37.3,24
2024-02-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Sumatera Utara,Online,457,424,6855000,6360000,4412050,2442950,597,416,107.8,33,35.6,27
2024-02-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Sumatera Selatan,Modern Trade,407,354,6105000,5310000,4235337,1869663,815,785,115.0,53,30.6,58
2024-02-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Sumatera Selatan,Traditional Trade,369,368,5535000,5520000,3511083,2023917,896,919,100.3,1,36.6,75
2024-02-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Sumatera Selatan,Mini Market,572,594,8580000,8910000,5406133,3173867,732,266,96.3,-22,37.0,14
2024-02-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Sumatera Selatan,Online,289,369,4335000,5535000,2418756,1916244,357,270,78.3,-80,44.2,28
2024-02-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Kalimantan,Modern Trade,447,390,6705000,5850000,3976014,2728986,556,283,114.6,57,40.7,19
2024-02-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Kalimantan,Traditional Trade,155,143,2325000,2145000,1541566,783434,333,461,108.4,12,33.7,89
2024-02-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Kalimantan,Mini Market,382,536,5730000,8040000,3787094,1942906,529,534,71.3,-154,33.9,42
2024-02-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Kalimantan,Online,218,277,3270000,4155000,2190322,1079678,594,500,78.7,-59,33.0,69
2024-02-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Sulawesi,Modern Trade,467,565,7005000,8475000,4878096,2126904,620,535,82.7,-98,30.4,34
2024-02-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Sulawesi,Traditional Trade,104,137,1560000,2055000,1003211,556789,753,864,75.9,-33,35.7,249
2024-02-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Sulawesi,Mini Market,467,439,7005000,6585000,4486759,2518241,498,281,106.4,28,35.9,18
2024-02-01,SKU009,Pembersih Lantai 800ml,Home Care,Cleaning,Sulawesi,Online,232,300,3480000,4500000,2011602,1468398,477,608,77.3,-68,42.2,79
2024-02-01,SKU010,Pelembut Pakaian 900ml,Home Care,Laundry,Jabodetabek,Modern Trade,550,606,15400000,16968000,9755743,5644257,433,65,90.8,-56,36.7,4
2024-02-01,SKU010,Pelembut Pakaian 900ml,Home Care,Laundry,Jabodetabek,Traditional Trade,1095,888,30660000,24864000,19007658,11652342,458,0,123.3,207,38.0,0
2024-02-01,SKU010,Pelembut Pakaian 900ml,Home Care,Laundry,Jabodetabek,Mini Market,676,595,18928000,16660000,12606978,6321022,940,518,113.6,81,33.4,23
2024-02-01,SKU010,Pelembut Pakaian 900ml,Home Care,Laundry,Jabodetabek,Online,731,677,20468000,18956000,11481159,8986841,625,263,108.0,54,43.9,11
2024-02-01,SKU010,Pelembut Pakaian 900ml,Home Care,Laundry,Jawa Barat,Modern Trade,804,689,22512000,19292000,15036637,7475363,463,0,116.7,115,33.2,0
2024-02-01,SKU010,Pelembut Pakaian 900ml,Home Care,Laundry,Jawa Barat,Traditional Trade,762,724,21336000,20272000,12442722,8893278,518,25,105.2,38,41.7,1
2024-02-01,SKU010,Pelembut Pakaian 900ml,Home Care,Laundry,Jawa Barat,Mini Market,661,706,18508000,19768000,12268923,6239077,843,525,93.6,-45,33.7,24
2024-02-01,SKU010,Pelembut Pakaian 900ml,Home Care,Laundry,Jawa Barat,Online,692,683,19376000,19124000,10682387,8693613,984,569,101.3,9,44.9,25
2024-02-01,SKU010,Pelembut Pakaian 900ml,Home Care,Laundry,Jawa Tengah,Modern Trade,799,990,22372000,27720000,15387262,6984738,549,0,80.7,-191,31.2,0
2024-02-01,SKU010,Pelembut Pakaian 900ml,Home Care,Laundry,Jawa Tengah,Traditional Trade,447,527,12516000,14756000,7096648,5419352,562,491,84.8,-80,43.3,33
2024-02-01,SKU010,Pelembut Pakaian 900ml,Home Care,Laundry,Jawa Tengah,Mini Market,447,618,12516000,17304000,8330326,4185674,826,739,72.3,-171,33.4,50
2024-02-01,SKU010,Pelembut Pakaian 900ml,Home Care,Laundry,Jawa Tengah,Online,456,463,12768000,12964000,8270207,4497793,628,535,98.5,-7,35.2,35
2024-02-01,SKU010,Pelembut Pakaian 900ml,Home Care,Laundry,Jawa Timur,Modern Trade,535,430,14980000,12040000,10387753,4592247,850,688,124.4,105,30.7,39
2024-02-01,SKU010,Pelembut Pakaian 900ml,Home Care,Laundry,Jawa Timur,Traditional Trade,217,203,6076000,5684000,3915540,2160460,518,618,106.9,14,35.6,85
2024-02-01,SKU010,Pelembut Pakaian 900ml,Home Care,Laundry,Jawa Timur,Mini Market,344,450,9632000,12600000,6567055,3064945,745,537,76.4,-106,31.8,47
2024-02-01,SKU010,Pelembut Pakaian 900ml,Home Care,Laundry,Jawa Timur,Online,209,300,5852000,8400000,3251857,2600143,375,293,69.7,-91,44.4,42
2024-02-01,SKU010,Pelembut Pakaian 900ml,Home Care,Laundry,Sumatera Utara,Modern Trade,490,454,13720000,12712000,8729272,4990728,533,275,107.9,36,36.4,17
2024-02-01,SKU010,Pelembut Pakaian 900ml,Home Care,Laundry,Sumatera Utara,Traditional Trade,419,478,11732000,13384000,7214637,4517363,317,197,87.7,-59,38.5,14
2024-02-01,SKU010,Pelembut Pakaian 900ml,Home Care,Laundry,Sumatera Utara,Mini Market,313,332,8764000,9296000,5633082,3130918,899,709,94.3,-19,35.7,68
2024-02-01,SKU010,Pelembut Pakaian 900ml,Home Care,Laundry,Sumatera Utara,Online,142,161,3976000,4508000,2359659,1616341,608,610,88.2,-19,40.7,129
2024-02-01,SKU010,Pelembut Pakaian 900ml,Home Care,Laundry,Sumatera Selatan,Modern Trade,541,496,15148000,13888000,9229176,5918824,976,550,109.1,45,39.1,30
2024-02-01,SKU010,Pelembut Pakaian 900ml,Home Care,Laundry,Sumatera Selatan,Traditional Trade,357,428,9996000,11984000,6617483,3378517,858,752,83.4,-71,33.8,63
2024-02-01,SKU010,Pelembut Pakaian 900ml,Home Care,Laundry,Sumatera Selatan,Mini Market,262,328,7336000,9184000,5097088,2238912,963,992,79.9,-66,30.5,114
2024-02-01,SKU010,Pelembut Pakaian 900ml,Home Care,Laundry,Sumatera Selatan,Online,106,109,2968000,3052000,1687264,1280736,305,592,97.2,-3,43.2,168
2024-02-01,SKU010,Pelembut Pakaian 900ml,Home Care,Laundry,Kalimantan,Modern Trade,515,577,14420000,16156000,8590047,5829953,652,345,89.3,-62,40.4,20
2024-02-01,SKU010,Pelembut Pakaian 900ml,Home Care,Laundry,Kalimantan,Traditional Trade,404,376,11312000,10528000,6463318,4848682,488,297,107.4,28,42.9,22
2024-02-01,SKU010,Pelembut Pakaian 900ml,Home Care,Laundry,Kalimantan,Mini Market,279,325,7812000,9100000,5233642,2578358,355,457,85.8,-46,33.0,49
2024-02-01,SKU010,Pelembut Pakaian 900ml,Home Care,Laundry,Kalimantan,Online,302,272,8456000,7616000,5502766,2953234,556,404,111.0,30,34.9,40
2024-02-01,SKU010,Pelembut Pakaian 900ml,Home Care,Laundry,Sulawesi,Modern Trade,375,353,10500000,9884000,6296090,4203910,431,276,106.2,22,40.0,22
2024-02-01,SKU010,Pelembut Pakaian 900ml,Home Care,Laundry,Sulawesi,Traditional Trade,145,157,4060000,4396000,2350841,1709159,797,982,92.4,-12,42.1,203
2024-02-01,SKU010,Pelembut Pakaian 900ml,Home Care,Laundry,Sulawesi,Mini Market,408,390,11424000,10920000,7284234,4139766,879,861,104.6,18,36.2,63
2024-02-01,SKU010,Pelembut Pakaian 900ml,Home Care,Laundry,Sulawesi,Online,277,274,7756000,7672000,4461995,3294005,620,569,101.1,3,42.5,62
2024-02-01,SKU011,Sabun Cuci Piring 500ml,Home Care,Cleaning,Jabodetabek,Modern Trade,857,835,11998000,11690000,7096841,4901159,668,0,102.6,22,40.8,0
2024-02-01,SKU011,Sabun Cuci Piring 500ml,Home Care,Cleaning,Jabodetabek,Traditional Trade,749,657,10486000,9198000,6331565,4154435,612,212,114.0,92,39.6,8
2024-02-01,SKU011,Sabun Cuci Piring 500ml,Home Care,Cleaning,Jabodetabek,Mini Market,958,1286,13412000,18004000,7541515,5870485,587,0,74.5,-328,43.8,0
2024-02-01,SKU011,Sabun Cuci Piring 500ml,Home Care,Cleaning,Jabodetabek,Online,579,749,8106000,10486000,5220206,2885794,377,0,77.3,-170,35.6,0
2024-02-01,SKU011,Sabun Cuci Piring 500ml,Home Care,Cleaning,Jawa Barat,Modern Trade,1180,1231,16520000,17234000,10520516,5999484,904,0,95.9,-51,36.3,0
2024-02-01,SKU011,Sabun Cuci Piring 500ml,Home Care,Cleaning,Jawa Barat,Traditional Trade,240,248,3360000,3472000,2351359,1008641,783,719,96.8,-8,30.0,90
2024-02-01,SKU011,Sabun Cuci Piring 500ml,Home Care,Cleaning,Jawa Barat,Mini Market,716,854,10024000,11956000,6399724,3624276,597,49,83.8,-138,36.2,2
2024-02-01,SKU011,Sabun Cuci Piring 500ml,Home Care,Cleaning,Jawa Barat,Online,520,503,7280000,7042000,4401341,2878659,310,12,103.4,17,39.5,1
2024-02-01,SKU011,Sabun Cuci Piring 500ml,Home Care,Cleaning,Jawa Tengah,Modern Trade,583,505,8162000,7070000,4684036,3477964,879,685,115.4,78,42.6,35
2024-02-01,SKU011,Sabun Cuci Piring 500ml,Home Care,Cleaning,Jawa Tengah,Traditional Trade,351,328,4914000,4592000,2967168,1946832,524,522,107.0,23,39.6,45
2024-02-01,SKU011,Sabun Cuci Piring 500ml,Home Care,Cleaning,Jawa Tengah,Mini Market,409,536,5726000,7504000,3186068,2539932,511,467,76.3,-127,44.4,34
2024-02-01,SKU011,Sabun Cuci Piring 500ml,Home Care,Cleaning,Jawa Tengah,Online,376,451,5264000,6314000,3591273,1672727,340,229,83.4,-75,31.8,18
2024-02-01,SKU011,Sabun Cuci Piring 500ml,Home Care,Cleaning,Jawa Timur,Modern Trade,517,495,7238000,6930000,4881648,2356352,569,448,104.4,22,32.6,26
2024-02-01,SKU011,Sabun Cuci Piring 500ml,Home Care,Cleaning,Jawa Timur,Traditional Trade,775,768,10850000,10752000,6583539,4266461,901,265,100.9,7,39.3,10
2024-02-01,SKU011,Sabun Cuci Piring 500ml,Home Care,Cleaning,Jawa Timur,Mini Market,842,1101,11788000,15414000,6877530,4910470,715,153,76.5,-259,41.7,5
2024-02-01,SKU011,Sabun Cuci Piring 500ml,Home Care,Cleaning,Jawa Timur,Online,423,445,5922000,6230000,3793821,2128179,813,561,95.1,-22,35.9,40
2024-02-01,SKU011,Sabun Cuci Piring 500ml,Home Care,Cleaning,Sumatera Utara,Modern Trade,606,702,8484000,9828000,5485089,2998911,516,86,86.3,-96,35.3,4
2024-02-01,SKU011,Sabun Cuci Piring 500ml,Home Care,Cleaning,Sumatera Utara,Traditional Trade,233,301,3262000,4214000,2193836,1068164,976,960,77.4,-68,32.7,124
2024-02-01,SKU011,Sabun Cuci Piring 500ml,Home Care,Cleaning,Sumatera Utara,Mini Market,692,655,9688000,9170000,6028140,3659860,790,443,105.6,37,37.8,19
2024-02-01,SKU011,Sabun Cuci Piring 500ml,Home Care,Cleaning,Sumatera Utara,Online,242,250,3388000,3500000,2072219,1315781,549,429,96.8,-8,38.8,53
2024-02-01,SKU011,Sabun Cuci Piring 500ml,Home Care,Cleaning,Sumatera Selatan,Modern Trade,335,317,4690000,4438000,3022382,1667618,340,398,105.7,18,35.6,36
2024-02-01,SKU011,Sabun Cuci Piring 500ml,Home Care,Cleaning,Sumatera Selatan,Traditional Trade,171,220,2394000,3080000,1381351,1012649,715,932,77.7,-49,42.3,164
2024-02-01,SKU011,Sabun Cuci Piring 500ml,Home Care,Cleaning,Sumatera Selatan,Mini Market,218,201,3052000,2814000,2054593,997407,387,379,108.5,17,32.7,52
2024-02-01,SKU011,Sabun Cuci Piring 500ml,Home Care,Cleaning,Sumatera Selatan,Online,340,337,4760000,4718000,2961911,1798089,524,494,100.9,3,37.8,44
2024-02-01,SKU011,Sabun Cuci Piring 500ml,Home Care,Cleaning,Kalimantan,Modern Trade,333,323,4662000,4522000,2691292,1970708,975,1003,103.1,10,42.3,90
2024-02-01,SKU011,Sabun Cuci Piring 500ml,Home Care,Cleaning,Kalimantan,Traditional Trade,211,275,2954000,3850000,2033394,920606,910,834,76.7,-64,31.2,119
2024-02-01,SKU011,Sabun Cuci Piring 500ml,Home Care,Cleaning,Kalimantan,Mini Market,294,305,4116000,4270000,2274026,1841974,835,899,96.4,-11,44.8,92
2024-02-01,SKU011,Sabun Cuci Piring 500ml,Home Care,Cleaning,Kalimantan,Online,307,282,4298000,3948000,2478284,1819716,929,741,108.9,25,42.3,72
2024-02-01,SKU011,Sabun Cuci Piring 500ml,Home Care,Cleaning,Sulawesi,Modern Trade,626,608,8764000,8512000,5454154,3309846,433,183,103.0,18,37.8,9
2024-02-01,SKU011,Sabun Cuci Piring 500ml,Home Care,Cleaning,Sulawesi,Traditional Trade,130,119,1820000,1666000,1178240,641760,834,1019,109.2,11,35.3,235
2024-02-01,SKU011,Sabun Cuci Piring 500ml,Home Care,Cleaning,Sulawesi,Mini Market,495,454,6930000,6356000,4257400,2672600,793,593,109.0,41,38.6,36
2024-02-01,SKU011,Sabun Cuci Piring 500ml,Home Care,Cleaning,Sulawesi,Online,244,257,3416000,3598000,2269013,1146987,889,795,94.9,-13,33.6,98
2024-02-01,SKU012,Snack Keripik 75g,Food & Beverage,Snack,Jabodetabek,Modern Trade,944,1208,8968000,11476000,5245176,3722824,385,0,78.1,-264,41.5,0
